SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$80CD8A,8441226,..wreckedShip,,USED
$80CD8E,8441230,Freespace_Bank80_CD8E,,USED
$80FFC0,8454080,ROM_HEADER,,USED
$80FFD5,8454101,.ROMSpeed_MapMode,,USED
$80FFD6,8454102,.chipset,,USED
$80FFD7,8454103,.ROMSize,,USED
$80FFD8,8454104,.SRAMSize,,USED
$80FFD9,8454105,.country,,USED
$80FFDA,8454106,.developer,,USED
$80FFDB,8454107,.version,,USED
$80FFDC,8454108,.complement,,USED
$80FFDE,8454110,.checksum,,USED
$80FFE4,8454116,Native_COP,,USED
$80FFE6,8454118,Native_BRK,,USED
$80FFE8,8454120,Native_ABORT,,USED
$80FFEA,8454122,Native_NMI,,USED
$80FFEC,8454124,Native_RESET,,USED
$80FFEE,8454126,Native_IRQ,,USED
$80FFF4,8454132,Emulation_COP,,USED
$80FFF6,8454134,Emulation_BRK,,USED
$80FFF8,8454136,Emulation_ABORT,,USED
$80FFFA,8454138,Emulation_NMI,,USED
$80FFFC,8454140,Emulation_RESET,,USED
$80FFFE,8454142,Emulation_IRQBRK,,USED
$818000,8486912,SaveToSRAM,,USED
$818016,8486934,.loopSamus,,USED
$81802B,8486955,.loopMap,,USED
$818053,8486995,.loopToSRAM,,USED
$818085,8487045,LoadFromSRAM,,USED
$8180A0,8487072,.loop,,USED
$8180CA,8487114,.doubleCheck,,USED
$8180DB,8487131,.success,,USED
$8180DE,8487134,.loopSuccess,,USED
$8180FC,8487164,.corrupt,,USED
$81810B,8487179,.loopCorrupt,,USED
$81812B,8487211,SaveSlotOffsets,,USED
$818131,8487217,SRAMMapData_size,,USED
$818138,8487224,SRAMMapData_offset,,USED
$818146,8487238,SRAMMapData_crateria,,USED
$818196,8487318,SRAMMapData_brinstar,,USED
$8181E6,8487398,SRAMMapData_norfair,,USED
$818236,8487478,SRAMMapData_wreckedShip,,USED
$818256,8487510,SRAMMapData_maridia,,USED
$8182A6,8487590,SRAMMapData_tourian,,USED
$8182C6,8487622,SRAMMapData_ceres,,USED
$8182D6,8487638,MapRoomPointers,,USED
$8182E4,8487652,LoadMap,,USED
$8182F0,8487664,.loopTilesExplored,,USED
$8182FA,8487674,.loopArea,,USED
$818325,8487717,.loopRoom,,USED
$81834B,8487755,SaveMap,,USED
$818353,8487763,.loopAreas,,USED
$818379,8487801,.loopRooms,,USED
$81839F,8487839,MapOfOAMIndex_highXPosBit,,USED
$8183A1,8487841,MapOfOAMIndex_sizeBit,,USED
$81859F,8488351,MapOfOAMIndexToHighOAM_address,,USED
$8185A1,8488353,MapOfOAMIndexToHighOAM_bitmask,,USED
$81879F,8488863,AddSpritemapToOAM,,USED
$8187A7,8488871,.gotoReturn,,USED
$8187AA,8488874,+,,USED
$8187B8,8488888,.loop,,USED
$8187DB,8488923,+,,USED
$8187EB,8488939,.xHighClear,,USED
$8187FE,8488958,.merge,,USED
$818810,8488976,+,,USED
$81881A,8488986,.lessThanE0h,,USED
$81881E,8488990,.setOAMPos180h,,USED
$818823,8488995,.onScreen,,USED
$818849,8489033,+,,USED
$81884E,8489038,.return,,USED
$818853,8489043,AddSpritemapToOAM_Offscreen,,USED
$81885B,8489051,.goto_return,,USED
$81885E,8489054,+,,USED
$81886C,8489068,.loop,,USED
$81888F,8489103,+,,USED
$81889F,8489119,.xHighClear,,USED
$8188B2,8489138,.merge,,USED
$8188C4,8489156,+,,USED
$8188CE,8489166,.lessThanE0h,,USED
$8188D2,8489170,.setOAMPos180h,,USED
$8188D7,8489175,.onScreen,,USED
$8188FD,8489213,+,,USED
$818902,8489218,.return,,USED
$818907,8489223,OAMEntry_XPosition_180h,,USED
$81891F,8489247,AddSpritemapFrom_82C569_TableToOAM,,USED
$81893B,8489275,.loop,,USED
$81895E,8489310,.preMerge,,USED
$81896F,8489327,.xHighClear,,USED
$818982,8489346,.merge,,USED
$8189AC,8489388,.return,,USED
$8189AE,8489390,AddSamusSpritemapToOAM,,USED
$8189CA,8489418,.loop,,USED
$8189ED,8489453,.preMerge,,USED
$8189FE,8489470,.xHighClear,,USED
$818A11,8489489,.merge,,USED
$818A35,8489525,.return,,USED
$818A37,8489527,AddSpritemapFrom_93A1A1_TableToOAM,,USED
$818A4B,8489547,AddProjectileSpritemapToOAM,,USED
$818A5B,8489563,+,,USED
$818A5F,8489567,AddSpritemapToOAM_Common,,USED
$818A63,8489571,.loop,,USED
$818A7E,8489598,+,,USED
$818A91,8489617,+,,USED
$818AB7,8489655,RTL_818AB7,,USED
$818AB8,8489656,AddSpritemapToOAM_WithBaseTileNumber_8AB8,,USED
$818AC6,8489670,.loop,,USED
$818AE1,8489697,+,,USED
$818AF4,8489716,+,,USED
$818B1F,8489759,.return,,USED
$818B21,8489761,RTL_818B21,,USED
$818B22,8489762,AddSpritemapToOAM_WithBaseTileNumber_8B22,,USED
$818B30,8489776,.loop,,USED
$818B4B,8489803,+,,USED
$818B5E,8489822,+,,USED
$818B6B,8489835,+,,USED
$818B6F,8489839,.yPosF0h,,USED
$818B71,8489841,.onScreen,,USED
$818B94,8489876,.return,,USED
$818B96,8489878,AddSpritemapToOAM_WithBaseTileNumber_Offscreen_8B96,,USED
$818BA4,8489892,.loop,,USED
$818BBF,8489919,+,,USED
$818BD2,8489938,+,,USED
$818BDF,8489951,+,,USED
$818BE3,8489955,.yPosF0h,,USED
$818BE5,8489957,.onScreen,,USED
$818C08,8489992,.return,,USED
$818C0A,8489994,AddSpritemapToOAM_WithBaseTileNumber_8C0A,,USED
$818C10,8490000,+,,USED
$818C18,8490008,.loop,,USED
$818C34,8490036,+,,USED
$818C42,8490050,+,,USED
$818C46,8490054,.yPosF0h,,USED
$818C48,8490056,.onScreen,,USED
$818C60,8490080,+,,USED
$818C7F,8490111,AddSpritemapToOAM_WithBaseTileNumber_Offscreen_8C7F,,USED
$818C85,8490117,+,,USED
$818C8D,8490125,.loop,,USED
$818CA9,8490153,+,,USED
$818CB7,8490167,+,,USED
$818CBB,8490171,.yPosF0h,,USED
$818CBD,8490173,.onScreen,,USED
$818CD5,8490197,+,,USED
$818CF4,8490228,Debug_GameOverMenu,,USED
$818D03,8490243,.pointers,,USED
$818D0F,8490255,Debug_GameOverMenu_Index0_FadeOut_ConfigureGraphicsForMenu,,USED
$818D1D,8490269,+,,USED
$818D33,8490291,.loopPalettes,,USED
$818D45,8490309,.loopIORegisterMirrors,,USED
$818D6D,8490349,Debug_GameOverMenu_Index1_Initialise,,USED
$818DA4,8490404,UNUSED_818DA4,,USED
$818DA6,8490406,Debug_GameOverMenu_Index24_FadeIn,,USED
$818DB9,8490425,.return,,USED
$818DBA,8490426,MapVRAMForMenu,,USED
$818DDB,8490459,LoadInitialMenuTiles,,USED
$818E60,8490592,LoadMenuPalettes,,USED
$818E65,8490597,.loop,,USED
$818E7F,8490623,LoadDebugGameOverMenuTilemap,,USED
$818E85,8490629,.loopClear,,USED
$818EB8,8490680,.loop,,USED
$818EDD,8490717,.return,,USED
$818EE1,8490721,Debug_GameOverMenu_VRAMTransferDefinitions,,USED
$818F03,8490755,Tilemap_DebugGameOverMenu_gameQuit,,USED
$818F43,8490819,Tilemap_DebugGameOverMenu_wouldYouPlay,,USED
$818F83,8490883,Tilemap_DebugGameOverMenu_end,,USED
$818FC3,8490947,Tilemap_DebugGameOverMenu_continue,,USED
$819003,8491011,DebugGameOverMenu_Index3_Main,,USED
$81902B,8491051,+,,USED
$81902F,8491055,.toggleSelection,,USED
$819038,8491064,.noChange,,USED
$819043,8491075,+,,USED
$81905B,8491099,RestorePalettesAndIORegistersFromDebugGameOverMenu,,USED
$81905E,8491102,.loopPalettes,,USED
$819070,8491120,.loopIORegisters,,USED
$81907E,8491134,DebugGameOverMenu_Index5_Continue,,USED
$8190AE,8491182,GameOverMenu,,USED
$8190BD,8491197,.pointers,,USED
$8190CD,8491213,GameOverMenu_Index3_FadeIn,,USED
$8190E6,8491238,.return,,USED
$8190E7,8491239,GameOverMenu_Index5_FadeOutIntoGameMapView,,USED
$8190FD,8491261,.return,,USED
$8190FE,8491262,GameOverMenu_Index7_FadeOutIntoGameMapView,,USED
$819112,8491282,.softReset,,USED
$819116,8491286,GameOverMenu_Index6_LoadGameMapView,,USED
$81912B,8491307,GameOverMenu_Index4_Main,,USED
$81915D,8491357,+,,USED
$819171,8491377,+,,USED
$81917C,8491388,.toggleSelection,,USED
$81918C,8491404,.noChange,,USED
$81919D,8491421,+,,USED
$8191A4,8491428,GameOverMenu_Index1_Initialise,,USED
$8191D6,8491478,.loop,,USED
$81927D,8491645,HDMAObjInstList_ColorMathSubscnBackdrop_GameOverMenuGradient,,USED
$81928D,8491661,HDMAObjInstList_ColorMathCtrlRegB_GameOverMenuGradient,,USED
$81929D,8491677,HDMATable_ColorMathCtrlRegB_GameOverMenuGradient,,USED
$8192A7,8491687,HDMATable_ColorMathSubscnBackdrop_GameOverMenuGradient,,USED
$8192DB,8491739,RTL_8192DB,,USED
$8192DC,8491740,Tilemap_GameOver_gameOver,,USED
$819304,8491780,Tilemap_GameOver_findTheMetroidLarva,,USED
$819334,8491828,Tilemap_GameOver_tryAgain,,USED
$81934C,8491852,Tilemap_GameOver_yesReturnToGame,,USED
$8193A0,8491936,Tilemap_GameOver_noGoToTitle,,USED
$8193E8,8492008,GameOverMenu_Index2_PlayMusicTrack,,USED
$8193FA,8492026,.return,,USED
$8193FB,8492027,FileSelectMenu,,USED
$81940A,8492042,.pointers,,USED
$81944E,8492110,FileSelectMenu_Index0_TitleSequenceToMain_FadeOutConfigGfx,,USED
$81945C,8492124,+,,USED
$819486,8492166,LoadFileSelectPalettes,,USED
$819489,8492169,.loop,,USED
$8194A3,8492195,FileSelectMenu_Index20_MainToOptionsMenu_FadeOut,,USED
$8194CA,8492234,.loop,,USED
$8194D4,8492244,.return,,USED
$8194D5,8492245,FileSelectMenu_Index21_MainToTitleSequence,,USED
$8194ED,8492269,.return,,USED
$8194EE,8492270,FileSelectMenu_Index5_13_FadeOutFromMain,,USED
$8194F4,8492276,FileSelectMenu_IndexF_1B_FadeOutToMain,,USED
$81951D,8492317,.return,,USED
$81951E,8492318,FileSelectMenu_Index11_10_FadeInToMain,,USED
$819532,8492338,FileSelectMenu_Index7_15_FadeInFromMain,,USED
$819560,8492384,.return,,USED
$819561,8492385,FileSelectMenu_Index6_MainToFileCopy_Initialise,,USED
$819566,8492390,Initialise_FileSelectMenu_FileCopy,,USED
$819591,8492433,UNUSED_REP30_819591,,USED
$819593,8492435,SetInitial_FileCopyClear_MenuSelection,,USED
$819599,8492441,.loop,,USED
$8195A2,8492450,.return,,USED
$8195A6,8492454,ClearMenuTilemap,,USED
$8195AC,8492460,.loop,,USED
$8195B5,8492469,LoadMenuExitTilemap,,USED
$8195BE,8492478,Draw_FileCopyClear_SaveFileInfo,,USED
$8195D5,8492501,+,,USED
$8195EF,8492527,+,,USED
$819609,8492553,+,,USED
$81960F,8492559,Draw_FileCopyClear_SaveSlotAInfo,,USED
$81963F,8492607,Draw_FileCopyClear_SaveSlotBInfo,,USED
$81966F,8492655,Draw_FileCopyClear_SaveSlotCInfo,,USED
$81969F,8492703,QueueTransfer_MenuTilemap_ToVRAMBG1,,USED
$8196C2,8492738,FileSelectMenu_Index8_FileCopy_SelectSource,,USED
$8196EA,8492778,.loopDown,,USED
$8196F8,8492792,+,,USED
$819708,8492808,.B,,USED
$81971A,8492826,.up,,USED
$819722,8492834,.loopUp,,USED
$819738,8492856,.select,,USED
$819750,8492880,+,,USED
$81975B,8492891,.bitmasks,,USED
$81975E,8492894,Set_FileCopyMenu_SelectionMissile_Position,,USED
$819772,8492914,.position,,USED
$81977A,8492922,FileSelectMenu_Index9_FileCopy_InitialiseSelectDestination,,USED
$819789,8492937,.loop,,USED
$819794,8492948,+,,USED
$819799,8492953,Draw_FileCopy_SelectDestination_SaveFileInfo,,USED
$8197D3,8493011,+,,USED
$8197EE,8493038,+,,USED
$819809,8493065,+,,USED
$819813,8493075,FileSelectMenu_IndexA_FileCopy_SelectDestination,,USED
$81983D,8493117,.loopDown,,USED
$81984A,8493130,.setMenuSelection,,USED
$81984D,8493133,.setMissilePosition,,USED
$81985F,8493151,.B,,USED
$819879,8493177,.select,,USED
$819890,8493200,+,,USED
$81989B,8493211,.up,,USED
$8198A5,8493221,.loopUp,,USED
$8198AF,8493231,.positions,,USED
$8198B7,8493239,FileSelectMenu_IndexB_FileCopy_InitialiseConfirmation,,USED
$8198ED,8493293,Draw_FileCopyClear_Confirmation,,USED
$81990B,8493323,.loop,,USED
$819922,8493346,Draw_FileCopyClear_Confirmation_SaveFileInfo,,USED
$819938,8493368,+,,USED
$819957,8493399,+,,USED
$81997A,8493434,+,,USED
$819984,8493444,FileSelectMenu_IndexC_FileCopy_Confirmation,,USED
$8199BD,8493501,.B,,USED
$8199D5,8493525,.yes,,USED
$8199D9,8493529,.toggle,,USED
$8199E9,8493545,.setMissilePosition,,USED
$8199F4,8493556,+,,USED
$8199FE,8493566,HandleFileCopyArrowPalette,,USED
$819A17,8493591,.loop,,USED
$819A2B,8493611,.return,,USED
$819A2C,8493612,FileSelectMenu_Index0_FileCopy_DoFileCopy,,USED
$819A5B,8493659,.loop,,USED
$819AA1,8493729,.loopRows,,USED
$819AD4,8493780,.loopColumns,,USED
$819AF4,8493812,.list,,USED
$819AFA,8493818,FileSelectMenu_IndexE_FileCopy_CopyCompleted,,USED
$819B21,8493857,.zero,,USED
$819B24,8493860,.validSaveSlot,,USED
$819B27,8493863,.return,,USED
$819B28,8493864,FileSelectMenu_Index12_FileCopyToMain_MenuIndex_Main,,USED
$819B33,8493875,FileSelectMenu_Index14_MainToFileClear_Initialise,,USED
$819B3C,8493884,Initialise_FileSelectMenu_FileClear,,USED
$819B64,8493924,FileSelectMenu_Index16_FileClear_SelectSlot,,USED
$819B8C,8493964,.loopDown,,USED
$819B9A,8493978,+,,USED
$819BA5,8493989,.exit,,USED
$819BB9,8494009,.up,,USED
$819BC1,8494017,.loopUp,,USED
$819BD4,8494036,.select,,USED
$819BEC,8494060,.data,,USED
$819BEF,8494063,Set_FileClearMenuSelection_MissilePosition,,USED
$819C03,8494083,.positions,,USED
$819C0B,8494091,FileSelectMenu_Index17_FileClear_InitialiseConfirmation,,USED
$819C36,8494134,FileSelectMenu_Index18_FileClear_Confirmation,,USED
$819C5B,8494171,.B,,USED
$819C75,8494197,.yes,,USED
$819C79,8494201,.toggle,,USED
$819C89,8494217,.setMissilePosition,,USED
$819C94,8494228,+,,USED
$819C9E,8494238,FileSelectMenu_Index19_FileClear_DoFileClear,,USED
$819CBA,8494266,.loopClear,,USED
$819CF8,8494328,.loopRows,,USED
$819D20,8494368,.data,,USED
$819D26,8494374,FileSelectMenu_Index1A_FileClear_ClearCompleted,,USED
$819D41,8494401,.selectSlotA,,USED
$819D48,8494408,.slotACorrupt,,USED
$819D58,8494424,+,,USED
$819D67,8494439,.return,,USED
$819D68,8494440,FileSelectMenu_Index1E_FileClearToMain_MenuIndex_Main,,USED
$819D77,8494455,FileSelectMenu_Index1F_MainToOptionsMenu_TurnSamusHelmet,,USED
$819DA5,8494501,+,,USED
$819DB2,8494514,+,,USED
$819DBF,8494527,.advance,,USED
$819DC2,8494530,.return,,USED
$819DC3,8494531,Draw_FileSelect_SamusHelmets,,USED
$819DE4,8494564,Draw_FileSelect_Slot_SamusHelmet,,USED
$819E0B,8494603,+,,USED
$819E0E,8494606,timerHandled,,USED
$819E2C,8494636,.data,,USED
$819E3E,8494654,FileSelectMap,,USED
$819E4D,8494669,.pointers,,USED
$819E7B,8494715,FileSelectMap_Index16_FileClear_AreaSelectMapToGameOptions,,USED
$819E92,8494738,.return,,USED
$819E93,8494739,FileSelectMenu_Index1_TitleSequenceToMain_LoadBG2,,USED
$819E9B,8494747,.loop,,USED
$819ED6,8494806,FileSelectMenu_Index2_TitleSequenceToMain,,USED
$819EED,8494829,+,,USED
$819EF0,8494832,.validSaveSlot,,USED
$819EF3,8494835,FileSelectMenu_Index10_1C_ReloadMain,,USED
$819EF9,8494841,.loopTilemap,,USED
$819FDE,8495070,.loadTilemap,,USED
$81A053,8495187,LoadFromSRAM_external,,USED
$81A058,8495192,FileSelectMenu_Index3_TitleSequenceToMain_FadeIn,,USED
$81A086,8495238,.return,,USED
$81A087,8495239,Draw_FileSelection_Health,,USED
$81A099,8495257,.zero,,USED
$81A0E8,8495336,.loop,,USED
$81A0F8,8495352,+,,USED
$81A113,8495379,.etanksDrawn,,USED
$81A14E,8495438,Draw_FileSelection_Time,,USED
$81A1C1,8495553,.return,,USED
$81A1C2,8495554,FileSelectMenu_Index4_Main,,USED
$81A1F2,8495602,+,,USED
$81A20B,8495627,.goto_done,,USED
$81A20E,8495630,.select,,USED
$81A219,8495641,+,,USED
$81A256,8495702,+,,USED
$81A25E,8495710,.up,,USED
$81A26E,8495726,+,,USED
$81A279,8495737,+,,USED
$81A281,8495745,.storeSelection,,USED
$81A286,8495750,.down,,USED
$81A299,8495769,+,,USED
$81A2AC,8495788,.zero,,USED
$81A2AF,8495791,.storeSelection2,,USED
$81A2B2,8495794,.cursorSound,,USED
$81A2B9,8495801,.done,,USED
$81A2CC,8495820,.fileOperation,,USED
$81A2E6,8495846,+,,USED
$81A306,8495878,.checkFive,,USED
$81A311,8495889,.return,,USED
$81A312,8495890,FileSelectMenu_SelectionMissile_Coordinates_Yposition,,USED
$81A314,8495892,FileSelectMenu_SelectionMissile_Coordinates_Xposition,,USED
$81A32A,8495914,FileSelectMap_Index0_GameOptionsToAreaSelectMap_ClearBG2,,USED
$81A35E,8495966,.loop,,USED
$81A37C,8495996,FileSelectMap_Index1_GameOptionsToAreaSelectMap_FadeOut,,USED
$81A398,8496024,.loopMapAreaIndex,,USED
$81A3A7,8496039,+,,USED
$81A3AF,8496047,.loopAreaColors,,USED
$81A3BA,8496058,.loadForegroundColors,,USED
$81A3BD,8496061,+,,USED
$81A3D0,8496080,.return,,USED
$81A3D1,8496081,UNUSED_REP30_81A3D1,,USED
$81A3D3,8496083,LoadActiveAreaMapForegroundColors,,USED
$81A3DC,8496092,LoadInactiveAreaMapForegroundColors,,USED
$81A3E3,8496099,LoadAreaMapForegroundColors,,USED
$81A3F7,8496119,.loopColors,,USED
$81A40D,8496141,.return,,USED
$81A40E,8496142,AreaSelectMap_ForgegroundPaletteTable,,USED
$81A4CE,8496334,AreaSelectMap_ForegroundPaletteTable_indices_active,,USED
$81A4DA,8496346,AreaSelectMap_ForegroundPaletteTable_indices_inactive,,USED
$81A4E6,8496358,AreaSelectMap_ForegroundPaletteTable_data,,USED
$81A4E8,8496360,AreaSelectMap_ForegroundPaletteTable_RAM,,USED
$81A546,8496454,FileSelectMap_Index2_11_Load_AreaSelect_ForegroundTilemap,,USED
$81A578,8496504,FileSelectMap_Index12_RoomSelectMapToAreaSelectMap,,USED
$81A582,8496514,FileSelectMap_Index3_GameOptionsToAreaSelectMap,,USED
$81A58A,8496522,Load_AreaSelect_BackgroundTilemap,,USED
$81A5B3,8496563,FileSelectMap_Index4_13_PrepareTransitionToAreaSelectMap,,USED
$81A5F6,8496630,Config_Window1_ExpandingSquareTransition,,USED
$81A61C,8496668,Setup_Initial_ExpandingSquareTransition_HDMA,,USED
$81A724,8496932,ExpandingSquareTransitionSpeed,,USED
$81A725,8496933,FileSelectMap_Index5_GameOptionsToAreaSelectMap_ExpSqrTrans,,USED
$81A777,8497015,+,,USED
$81A79F,8497055,.copyTilemap,,USED
$81A7B1,8497073,.loopTilemap,,USED
$81A7D0,8497104,.loopMapControls,,USED
$81A800,8497152,FineSelectMap_Index6_AreaSelectMap,,USED
$81A811,8497169,+,,USED
$81A81E,8497182,.checkB,,USED
$81A82C,8497196,+,,USED
$81A83B,8497211,JMP_DrawAreaSelectMapLabels,,USED
$81A83E,8497214,FineSelectMap_Index6_AreaSelectMap_Debug,,USED
$81A863,8497251,.selected,,USED
$81A870,8497264,FineSelectMap_Index6_AreaSelectMap_Debug_debugNext,,USED
$81A87A,8497274,.loop,,USED
$81A88B,8497291,.switch,,USED
$81A898,8497304,A_equals_A_Minus_1_Mod_6,,USED
$81A89E,8497310,.return,,USED
$81A89F,8497311,A_equals_A_Plus_1_Mod_6,,USED
$81A8A8,8497320,.return,,USED
$81A8A9,8497321,Select_FileSelectMap_Area,,USED
$81A8C2,8497346,.debugEnabled,,USED
$81A8E9,8497385,.crash,,USED
$81A8F2,8497394,.loopSavesElevators,,USED
$81A909,8497417,+,,USED
$81A911,8497425,.loopDebugSavePoints,,USED
$81A924,8497444,+,,USED
$81A929,8497449,.crash2,,USED
$81A92B,8497451,.found,,USED
$81A931,8497457,Debug_Check_FileSelectMapArea_CanBeSelected,,USED
$81A957,8497495,.return,,USED
$81A958,8497496,Switch_Active_FileSelectMapArea,,USED
$81A97E,8497534,DrawAreaSelectMapLabels,,USED
$81A990,8497552,.loopAreas,,USED
$81A99D,8497565,+,,USED
$81A9BF,8497599,.loopSavePoints,,USED
$81A9D0,8497616,+,,USED
$81A9E7,8497639,.foundUsedSavePoint,,USED
$81AA0C,8497676,.next,,USED
$81AA18,8497688,.return,,USED
$81AA19,8497689,.PLBNext,,USED
$81AA1C,8497692,FileSelectMap_Labels_Positions_X,,USED
$81AA1E,8497694,FileSelectMap_Labels_Positions_Y,,USED
$81AA34,8497716,RoomSelectMap_ExpandingSquare_Velocities_leftSub,,USED
$81AA36,8497718,RoomSelectMap_ExpandingSquare_Velocities_left,,USED
$81AA38,8497720,RoomSelectMap_ExpandingSquare_Velocities_rightSub,,USED
$81AA3A,8497722,RoomSelectMap_ExpandingSquare_Velocities_right,,USED
$81AA3C,8497724,RoomSelectMap_ExpandingSquare_Velocities_topSub,,USED
$81AA3E,8497726,RoomSelectMap_ExpandingSquare_Velocities_top,,USED
$81AA40,8497728,RoomSelectMap_ExpandingSquare_Velocities_bottomSub,,USED
$81AA42,8497730,RoomSelectMap_ExpandingSquare_Velocities_bottom,,USED
$81AA94,8497812,RoomSelectMap_ExpandingSquare_Timers,,USED
$81AAA0,8497824,FileSelectMapArea_IndexTable,,USED
$81AAAC,8497836,FileSelectMap_Index7_AreaSelectMapToRoomSelectMap,,USED
$81ABA7,8498087,Setup_FileSelectMap_ExpandingSquareTransition_HDMA,,USED
$81ABC9,8498121,+,,USED
$81ABE0,8498144,+,,USED
$81ABF7,8498167,AddExpandingSquareTransition_LeftPos_IndirectHDMATable,,USED
$81AC11,8498193,+,,USED
$81AC2D,8498221,AddExpandingSquareTransition_RightPos_IndirectHDMATable,,USED
$81AC46,8498246,+,,USED
$81AC66,8498278,FileSelectMap_Index8_AreaSelectMapToRoomSelectMap,,USED
$81AC7E,8498302,+,,USED
$81AC84,8498308,HandleRoomSelectMap_ExpandingSquareTransition,,USED
$81ACA1,8498337,+,,USED
$81ACC2,8498370,+,,USED
$81ACE3,8498403,+,,USED
$81AD04,8498436,+,,USED
$81AD17,8498455,FileSelectMap_Index9_AreaSelectMapToRoomSelectMap_Init,,USED
$81AD7F,8498559,FileSelectMap_IndexA_RoomSelectMap,,USED
$81AD9C,8498588,+,,USED
$81ADB2,8498610,.earlyReturn,,USED
$81ADB3,8498611,.exit,,USED
$81ADC3,8498627,.loopMapAreaIndex,,USED
$81ADD3,8498643,+,,USED
$81ADE0,8498656,.debug,,USED
$81AE00,8498688,.loopIndex,,USED
$81AE11,8498705,.crash,,USED
$81AE2F,8498735,.loopSavesElevators,,USED
$81AE45,8498757,.savesElevators,,USED
$81AE50,8498768,.loopDebugSavePoints,,USED
$81AE62,8498786,.debugSavePoints,,USED
$81AE67,8498791,.finishedDebugSavePoints,,USED
$81AE77,8498807,.found,,USED
$81AE8B,8498827,+,,USED
$81AE9A,8498842,+,,USED
$81AEA2,8498850,.storeXScroll,,USED
$81AEA4,8498852,.noXScroll,,USED
$81AEB4,8498868,+,,USED
$81AEC4,8498884,+,,USED
$81AEC6,8498886,.return,,USED
$81AEC8,8498888,UNUSED_REP30_81AEC8,,USED
$81AECA,8498890,Handle_FileSelectMap_ScrollArrows,,USED
$81AEE2,8498914,+,,USED
$81AEF8,8498936,+,,USED
$81AF0A,8498954,+,,USED
$81AF1C,8498972,.return,,USED
$81AF1F,8498975,.cancelScrollDown,,USED
$81AF32,8498994,MapScroll_ArrowData,,USED
$81AF58,8499032,MapScroll_ArrowData_mapScrollDirection_down,,USED
$81AF5A,8499034,FileSelectMap_IndexB_C_RoomSelectMapToLoadingGameData,,USED
$81AF66,8499046,FileSelectMap_IndexD_RoomSelectMapToAreaSelectMap_FadeOut,,USED
$81AF82,8499074,.return,,USED
$81AF83,8499075,FileSelectMap_IndexE_RoomSelectMapToLoadingGameData_Wait,,USED
$81AF96,8499094,.return,,USED
$81AF97,8499095,FileSelectMap_IndexF_RoomSelectMapToAreaSelectMap_ClearBG1,,USED
$81AFA5,8499109,.loop,,USED
$81AFD3,8499155,FileSelectMap_Index10_RoomSelectMapToAreaSelectMap_LoadPal,,USED
$81AFDB,8499163,.loop,,USED
$81AFF6,8499190,FileSelectMap_Index14_PrepContractSquareTransToAreaSelect,,USED
$81B0BB,8499387,FileSelectMap_Index15_RoomSelectMapToAreaSelectMap,,USED
$81B14A,8499530,.return,,USED
$81B14B,8499531,Tilemap_RoomSelectMap_Controls,,USED
$81B2CB,8499915,NewSaveFile,,USED
$81B372,8500082,.loopClearEvents,,USED
$81B39C,8500124,.loopClearEventsAgain,,USED
$81B3B9,8500153,.loopClearMapData,,USED
$81B3C5,8500165,ClearResetOfMenuTilemapRow,,USED
$81B3D7,8500183,.loop,,USED
$81B3E2,8500194,Load_Tilemap_in_Y_to_X_Coordinates,,USED
$81B3E3,8500195,.loop,,USED
$81B3FD,8500221,+,,USED
$81B408,8500232,.return,,USED
$81B40A,8500234,Tilemap_FileSelect_SamusData,,USED
$81B436,8500278,Tilemap_FileSelect_SamusA,,USED
$81B456,8500310,Tilemap_FileSelect_SamusB,,USED
$81B476,8500342,Tilemap_FileSelect_SamusC,,USED
$81B496,8500374,Tilemap_FileSelect_energy,,USED
$81B4A0,8500384,Tilemap_FileSelect_time,,USED
$81B4A8,8500392,Tilemap_FileSelect_colon,,USED
$81B4AC,8500396,Tilemap_FileSelect_noData,,USED
$81B4C4,8500420,Tilemap_FileSelect_dataCopy,,USED
$81B4D8,8500440,Tilemap_FileSelect_dataClear,,USED
$81B4EE,8500462,Tilemap_FileSelect_exit,,USED
$81B4F8,8500472,Tilemap_FileSelect_dataCopyMode,,USED
$81B534,8500532,Tilemap_FileSelect_dataClearMode,,USED
$81B574,8500596,Tilemap_FileSelect_copyWhichData,,USED
$81B596,8500630,Tilemap_FileSelect_copySamusToWhere,,USED
$81B5C8,8500680,Tilemap_FileSelect_copySamusToSamus,,USED
$81B602,8500738,Tilemap_FileSelect_isThisOK,,USED
$81B61A,8500762,Tilemap_FileSelect_yes,,USED
